"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Quebec","2016A000224","Taxes less subsidies on production","Dollars","81","millions","6","v62783286","6.11","17171","","","","0"
"2010","Quebec","2016A000224","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783287","6.12","22658","","","","0"
"2010","Quebec","2016A000224","Statistical discrepancy","Dollars","81","millions","6","v62783288","6.13","239","","","","0"
"2010","Quebec","2016A000224","Gross domestic product at market prices","Dollars","81","millions","6","v62783289","6.14","329129","","","","0"
"2010","Ontario","2016A000235","Compensation of employees","Dollars","81","millions","6","v62783290","7.1","333654","","","","0"
"2010","Ontario","2016A000235","Wages and salaries","Dollars","81","millions","6","v62783291","7.2","289105","","","","0"
"2010","Ontario","2016A000235","Employers' social contributions","Dollars","81","millions","6","v62783292","7.3","44549","","","","0"
"2010","Ontario","2016A000235","Gross operating surplus","Dollars","81","millions","6","v62783293","7.4","146555","","","","0"
"2010","Ontario","2016A000235","Net operating surplus: corporations","Dollars","81","millions","6","v62783294","7.5","74368","","","","0"
"2010","Ontario","2016A000235","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783295","7.6","51955","","","","0"
"2010","Ontario","2016A000235","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783296","7.7","20232","","","","0"
"2010","Ontario","2016A000235","Gross mixed income","Dollars","81","millions","6","v62783297","7.8","74614","","","","0"
"2010","Ontario","2016A000235","Net mixed income","Dollars","81","millions","6","v62783298","7.9","56119","","","","0"
"2010","Ontario","2016A000235","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783299","7.10","18496","","","","0"
"2010","Ontario","2016A000235","Taxes less subsidies on production","Dollars","81","millions","6","v62783300","7.11","32321","","","","0"
"2010","Ontario","2016A000235","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783301","7.12","44071","","","","0"
"2010","Ontario","2016A000235","Statistical discrepancy","Dollars","81","millions","6","v62783302","7.13","421","","","","0"
"2010","Ontario","2016A000235","Gross domestic product at market prices","Dollars","81","millions","6","v62783303","7.14","631636","","","","0"
"2010","Manitoba","2016A000246","Compensation of employees","Dollars","81","millions","6","v62783304","8.1","26941","","","","0"
"2010","Manitoba","2016A000246","Wages and salaries","Dollars","81","millions","6","v62783305","8.2","23444","","","","0"
"2010","Manitoba","2016A000246","Employers' social contributions","Dollars","81","millions","6","v62783306","8.3","3497","","","","0"
"2010","Manitoba","2016A000246","Gross operating surplus","Dollars","81","millions","6","v62783307","8.4","13373","","","","0"
"2010","Manitoba","2016A000246","Net operating surplus: corporations","Dollars","81","millions","6","v62783308","8.5","7225","","","","0"
"2010","Manitoba","2016A000246","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783309","8.6","4336","","","","0"
"2010","Manitoba","2016A000246","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783310","8.7","1812","","","","0"
"2010","Manitoba","2016A000246","Gross mixed income","Dollars","81","millions","6","v62783311","8.8","6993","","","","0"
"2010","Manitoba","2016A000246","Net mixed income","Dollars","81","millions","6","v62783312","8.9","5177","","","","0"
"2010","Manitoba","2016A000246","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783313","8.10","1816","","","","0"
"2010","Manitoba","2016A000246","Taxes less subsidies on production","Dollars","81","millions","6","v62783314","8.11","2158","","","","0"
"2010","Manitoba","2016A000246","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783315","8.12","3846","","","","0"
"2010","Manitoba","2016A000246","Statistical discrepancy","Dollars","81","millions","6","v62783316","8.13","48","","","","0"
"2010","Manitoba","2016A000246","Gross domestic product at market prices","Dollars","81","millions","6","v62783317","8.14","53359","","","","0"
"2010","Saskatchewan","2016A000247","Compensation of employees","Dollars","81","millions","6","v62783318","9.1","24655","","","","0"
"2010","Saskatchewan","2016A000247","Wages and salaries","Dollars","81","millions","6","v62783319","9.2","21676","","","","0"
"2010","Saskatchewan","2016A000247","Employers' social contributions","Dollars","81","millions","6","v62783320","9.3","2979","","","","0"
"2010","Saskatchewan","2016A000247","Gross operating surplus","Dollars","81","millions","6","v62783321","9.4","25585","","","","0"
"2010","Saskatchewan","2016A000247","Net operating surplus: corporations","Dollars","81","millions","6","v62783322","9.5","16719","","","","0"
"2010","Saskatchewan","2016A000247","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783323","9.6","7319","","","","0"
"2010","Saskatchewan","2016A000247","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783324","9.7","1547","","","","0"
"2010","Saskatchewan","2016A000247","Gross mixed income","Dollars","81","millions","6","v62783325","9.8","7774","","","","0"
"2010","Saskatchewan","2016A000247","Net mixed income","Dollars","81","millions","6","v62783326","9.9","5688","","","","0"
"2010","Saskatchewan","2016A000247","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783327","9.10","2086","","","","0"
"2010","Saskatchewan","2016A000247","Taxes less subsidies on production","Dollars","81","millions","6","v62783328","9.11","1857","","","","0"
"2010","Saskatchewan","2016A000247","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783329","9.12","3451","","","","0"
"2010","Saskatchewan","2016A000247","Statistical discrepancy","Dollars","81","millions","6","v62783330","9.13","80","","","","0"
"2010","Saskatchewan","2016A000247","Gross domestic product at market prices","Dollars","81","millions","6","v62783331","9.14","63402","","","","0"
"2010","Alberta","2016A000248","Compensation of employees","Dollars","81","millions","6","v62783332","10.1","126134","","","","0"
"2010","Alberta","2016A000248","Wages and salaries","Dollars","81","millions","6","v62783333","10.2","112782","","","","0"
"2010","Alberta","2016A000248","Employers' social contributions","Dollars","81","millions","6","v62783334","10.3","13352","","","","0"
"2010","Alberta","2016A000248","Gross operating surplus","Dollars","81","millions","6","v62783335","10.4","101854","","","","0"
"2010","Alberta","2016A000248","Net operating surplus: corporations","Dollars","81","millions","6","v62783336","10.5","47651","","","","0"
"2010","Alberta","2016A000248","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783337","10.6","47593","","","","0"
"2010","Alberta","2016A000248","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783338","10.7","6610","","","","0"
"2010","Alberta","2016A000248","Gross mixed income","Dollars","81","millions","6","v62783339","10.8","25379","","","","0"
"2010","Alberta","2016A000248","Net mixed income","Dollars","81","millions","6","v62783340","10.9","18647","","","","0"
"2010","Alberta","2016A000248","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783341","10.10","6731","","","","0"
"2010","Alberta","2016A000248","Taxes less subsidies on production","Dollars","81","millions","6","v62783342","10.11","7895","","","","0"
"2010","Alberta","2016A000248","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783343","10.12","8615","","","","0"
"2010","Alberta","2016A000248","Statistical discrepancy","Dollars","81","millions","6","v62783344","10.13","327","","","","0"
"2010","Alberta","2016A000248","Gross domestic product at market prices","Dollars","81","millions","6","v62783345","10.14","270203","","","","0"
"2010","British Columbia","2016A000259","Compensation of employees","Dollars","81","millions","6","v62783346","11.1","102621","","","","0"
"2010","British Columbia","2016A000259","Wages and salaries","Dollars","81","millions","6","v62783347","11.2","88999","","","","0"
"2010","British Columbia","2016A000259","Employers' social contributions","Dollars","81","millions","6","v62783348","11.3","13622","","","","0"
"2010","British Columbia","2016A000259","Gross operating surplus","Dollars","81","millions","6","v62783349","11.4","45534","","","","0"
"2010","British Columbia","2016A000259","Net operating surplus: corporations","Dollars","81","millions","6","v62783350","11.5","20992","","","","0"
"2010","British Columbia","2016A000259","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783351","11.6","18561","","","","0"
"2010","British Columbia","2016A000259","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783352","11.7","5981","","","","0"
"2010","British Columbia","2016A000259","Gross mixed income","Dollars","81","millions","6","v62783353","11.8","35494","","","","0"
"2010","British Columbia","2016A000259","Net mixed income","Dollars","81","millions","6","v62783354","11.9","28408","","","","0"
"2010","British Columbia","2016A000259","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783355","11.10","7086","","","","0"
"2010","British Columbia","2016A000259","Taxes less subsidies on production","Dollars","81","millions","6","v62783356","11.11","7338","","","","0"
"2010","British Columbia","2016A000259","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783357","11.12","15870","","","","0"
"2010","British Columbia","2016A000259","Statistical discrepancy","Dollars","81","millions","6","v62783358","11.13","134","","","","0"
"2010","British Columbia","2016A000259","Gross domestic product at market prices","Dollars","81","millions","6","v62783359","11.14","206990","","","","0"
"2010","Yukon","2016A000260","Compensation of employees","Dollars","81","millions","6","v62783360","12.1","1203","","","","0"
"2010","Yukon","2016A000260","Wages and salaries","Dollars","81","millions","6","v62783361","12.2","1042","","","","0"
"2010","Yukon","2016A000260","Employers' social contributions","Dollars","81","millions","6","v62783362","12.3","161","","","","0"
"2010","Yukon","2016A000260","Gross operating surplus","Dollars","81","millions","6","v62783363","12.4","656","","","","0"
"2010","Yukon","2016A000260","Net operating surplus: corporations","Dollars","81","millions","6","v62783364","12.5","243","","","","0"
"2010","Yukon","2016A000260","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783365","12.6","250","","","","0"
"2010","Yukon","2016A000260","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783366","12.7","163","","","","0"
"2010","Yukon","2016A000260","Gross mixed income","Dollars","81","millions","6","v62783367","12.8","318","","","","0"
"2010","Yukon","2016A000260","Net mixed income","Dollars","81","millions","6","v62783368","12.9","253","","","","0"
"2010","Yukon","2016A000260","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783369","12.10","66","","","","0"
"2010","Yukon","2016A000260","Taxes less subsidies on production","Dollars","81","millions","6","v62783370","12.11","46","","","","0"
"2010","Yukon","2016A000260","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783371","12.12","85","","","","0"
"2010","Yukon","2016A000260","Statistical discrepancy","Dollars","81","millions","6","v62783372","12.13","5","","","","0"
"2010","Yukon","2016A000260","Gross domestic product at market prices","Dollars","81","millions","6","v62783373","12.14","2314","","","","0"
"2010","Northwest Territories","2016A000261","Compensation of employees","Dollars","81","millions","6","v62783374","13.1","2045","","","","0"
"2010","Northwest Territories","2016A000261","Wages and salaries","Dollars","81","millions","6","v62783375","13.2","1811","","","","0"
"2010","Northwest Territories","2016A000261","Employers' social contributions","Dollars","81","millions","6","v62783376","13.3","234","","","","0"
"2010","Northwest Territories","2016A000261","Gross operating surplus","Dollars","81","millions","6","v62783377","13.4","2245","","","","0"
"2010","Northwest Territories","2016A000261","Net operating surplus: corporations","Dollars","81","millions","6","v62783378","13.5","658","","","","0"
"2010","Northwest Territories","2016A000261","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783379","13.6","1399","","","","0"
"2010","Northwest Territories","2016A000261","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783380","13.7","188","","","","0"
"2010","Northwest Territories","2016A000261","Gross mixed income","Dollars","81","millions","6","v62783381","13.8","300","","","","0"
"2010","Northwest Territories","2016A000261","Net mixed income","Dollars","81","millions","6","v62783382","13.9","247","","","","0"
"2010","Northwest Territories","2016A000261","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783383","13.10","53","","","","0"
"2010","Northwest Territories","2016A000261","Taxes less subsidies on production","Dollars","81","millions","6","v62783384","13.11","79","","","","0"
"2010","Northwest Territories","2016A000261","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783385","13.12","139","","","","0"
"2010","Northwest Territories","2016A000261","Statistical discrepancy","Dollars","81","millions","6","v62783386","13.13","9","","","","0"
"2010","Northwest Territories","2016A000261","Gross domestic product at market prices","Dollars","81","millions","6","v62783387","13.14","4817","","","","0"
"2010","Nunavut","2016A000262","Compensation of employees","Dollars","81","millions","6","v62783388","14.1","1094","","","","0"
"2010","Nunavut","2016A000262","Wages and salaries","Dollars","81","millions","6","v62783389","14.2","972","","","","0"
"2010","Nunavut","2016A000262","Employers' social contributions","Dollars","81","millions","6","v62783390","14.3","122","","","","0"
"2010","Nunavut","2016A000262","Gross operating surplus","Dollars","81","millions","6","v62783391","14.4","601","","","","0"
"2010","Nunavut","2016A000262","Net operating surplus: corporations","Dollars","81","millions","6","v62783392","14.5","68","","","","0"
"2010","Nunavut","2016A000262","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783393","14.6","416","","","","0"
"2010","Nunavut","2016A000262","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783394","14.7","117","","","","0"
"2010","Nunavut","2016A000262","Gross mixed income","Dollars","81","millions","6","v62783395","14.8","179","","","","0"
"2010","Nunavut","2016A000262","Net mixed income","Dollars","81","millions","6","v62783396","14.9","142","","","","0"
"2010","Nunavut","2016A000262","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783397","14.10","37","","","","0"
"2010","Nunavut","2016A000262","Taxes less subsidies on production","Dollars","81","millions","6","v62783398","14.11","13","","","","0"
"2010","Nunavut","2016A000262","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783399","14.12","24","","","","0"
"2010","Nunavut","2016A000262","Statistical discrepancy","Dollars","81","millions","6","v62783400","14.13","5","","","","0"
"2010","Nunavut","2016A000262","Gross domestic product at market prices","Dollars","81","millions","6","v62783401","14.14","1915","","","","0"
"2010","Outside Canada","","Compensation of employees","Dollars","81","millions","6","v62783402","15.1","677","","","","0"
"2010","Outside Canada","","Wages and salaries","Dollars","81","millions","6","v62783403","15.2","600","","","","0"
"2010","Outside Canada","","Employers' social contributions","Dollars","81","millions","6","v62783404","15.3","77","","","","0"
"2010","Outside Canada","","Gross operating surplus","Dollars","81","millions","6","v62783405","15.4","74","","","","0"
"2010","Outside Canada","","Net operating surplus: corporations","Dollars","81","millions","6","v62783406","15.5","0","","","","0"
"2010","Outside Canada","","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783407","15.6","0","","","","0"
"2010","Outside Canada","","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783408","15.7","74","","","","0"
"2010","Outside Canada","","Gross mixed income","Dollars","81","millions","6","v62783409","15.8","0","","","","0"
"2010","Outside Canada","","Net mixed income","Dollars","81","millions","6","v62783410","15.9","0","","","","0"
"2010","Outside Canada","","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783411","15.10","0","","","","0"
"2010","Outside Canada","","Taxes less subsidies on production","Dollars","81","millions","6","v62783412","15.11","0","","","","0"
"2010","Outside Canada","","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783413","15.12","0","","","","0"
"2010","Outside Canada","","Statistical discrepancy","Dollars","81","millions","6","v62783414","15.13","1","","","","0"
"2010","Outside Canada","","Gross domestic product at market prices","Dollars","81","millions","6","v62783415","15.14","752","","","","0"
"2011","Canada","2016A000011124","Compensation of employees","Dollars","81","millions","6","v62783206","1.1","883045","","","","0"
"2011","Canada","2016A000011124","Wages and salaries","Dollars","81","millions","6","v62783207","1.2","766670","","","","0"
"2011","Canada","2016A000011124","Employers' social contributions","Dollars","81","millions","6","v62783208","1.3","116375","","","","0"
"2011","Canada","2016A000011124","Gross operating surplus","Dollars","81","millions","6","v62783209","1.4","497599","","","","0"
"2011","Canada","2016A000011124","Net operating surplus: corporations","Dollars","81","millions","6","v62783210","1.5","266561","","","","0"
"2011","Canada","2016A000011124","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783211","1.6","174130","","","","0"
"2011","Canada","2016A000011124","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783212","1.7","56908","","","","0"
"2011","Canada","2016A000011124","Gross mixed income","Dollars","81","millions","6","v62783213","1.8","206698","","","","0"
"2011","Canada","2016A000011124","Net mixed income","Dollars","81","millions","6","v62783214","1.9","157676","","","","0"
"2011","Canada","2016A000011124","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783215","1.10","49022","","","","0"
"2011","Canada","2016A000011124","Taxes less subsidies on production","Dollars","81","millions","6","v62783216","1.11","73980","","","","0"
"2011","Canada","2016A000011124","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783217","1.12","111709","","","","0"
"2011","Canada","2016A000011124","Statistical discrepancy","Dollars","81","millions","6","v62783218","1.13","1032","","","","0"
"2011","Canada","2016A000011124","Gross domestic product at market prices","Dollars","81","millions","6","v62783219","1.14","1774063","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Compensation of employees","Dollars","81","millions","6","v62783220","2.1","11801","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Wages and salaries","Dollars","81","millions","6","v62783221","2.2","10050","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Employers' social contributions","Dollars","81","millions","6","v62783222","2.3","1751","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Gross operating surplus","Dollars","81","millions","6","v62783223","2.4","16523","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Net operating surplus: corporations","Dollars","81","millions","6","v62783224","2.5","12566","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783225","2.6","3058","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783226","2.7","899","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Gross mixed income","Dollars","81","millions","6","v62783227","2.8","2673","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Net mixed income","Dollars","81","millions","6","v62783228","2.9","2020","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783229","2.10","653","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Taxes less subsidies on production","Dollars","81","millions","6","v62783230","2.11","570","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783231","2.12","1948","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Statistical discrepancy","Dollars","81","millions","6","v62783232","2.13","46","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Gross domestic product at market prices","Dollars","81","millions","6","v62783233","2.14","33562","","","","0"
"2011","Prince Edward Island","2016A000211","Compensation of employees","Dollars","81","millions","6","v62783234","3.1","2805","","","","0"
"2011","Prince Edward Island","2016A000211","Wages and salaries","Dollars","81","millions","6","v62783235","3.2","2431","","","","0"
"2011","Prince Edward Island","2016A000211","Employers' social contributions","Dollars","81","millions","6","v62783236","3.3","374","","","","0"
"2011","Prince Edward Island","2016A000211","Gross operating surplus","Dollars","81","millions","6","v62783237","3.4","1204","","","","0"
"2011","Prince Edward Island","2016A000211","Net operating surplus: corporations","Dollars","81","millions","6","v62783238","3.5","613","","","","0"
"2011","Prince Edward Island","2016A000211","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783239","3.6","337","","","","0"
"2011","Prince Edward Island","2016A000211","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783240","3.7","254","","","","0"
"2011","Prince Edward Island","2016A000211","Gross mixed income","Dollars","81","millions","6","v62783241","3.8","794","","","","0"
"2011","Prince Edward Island","2016A000211","Net mixed income","Dollars","81","millions","6","v62783242","3.9","613","","","","0"
"2011","Prince Edward Island","2016A000211","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783243","3.10","181","","","","0"
"2011","Prince Edward Island","2016A000211","Taxes less subsidies on production","Dollars","81","millions","6","v62783244","3.11","139","","","","0"
"2011","Prince Edward Island","2016A000211","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783245","3.12","491","","","","0"
"2011","Prince Edward Island","2016A000211","Statistical discrepancy","Dollars","81","millions","6","v62783246","3.13","-1","","","","0"
"2011","Prince Edward Island","2016A000211","Gross domestic product at market prices","Dollars","81","millions","6","v62783247","3.14","5432","","","","0"
"2011","Nova Scotia","2016A000212","Compensation of employees","Dollars","81","millions","6","v62783248","4.1","19986","","","","0"
"2011","Nova Scotia","2016A000212","Wages and salaries","Dollars","81","millions","6","v62783249","4.2","17230","","","","0"
"2011","Nova Scotia","2016A000212","Employers' social contributions","Dollars","81","millions","6","v62783250","4.3","2756","","","","0"
"2011","Nova Scotia","2016A000212","Gross operating surplus","Dollars","81","millions","6","v62783251","4.4","7710","","","","0"
"2011","Nova Scotia","2016A000212","Net operating surplus: corporations","Dollars","81","millions","6","v62783252","4.5","2755","","","","0"
"2011","Nova Scotia","2016A000212","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783253","4.6","3307","","","","0"
"2011","Nova Scotia","2016A000212","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783254","4.7","1648","","","","0"
"2011","Nova Scotia","2016A000212","Gross mixed income","Dollars","81","millions","6","v62783255","4.8","5198","","","","0"
"2011","Nova Scotia","2016A000212","Net mixed income","Dollars","81","millions","6","v62783256","4.9","3974","","","","0"
"2011","Nova Scotia","2016A000212","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783257","4.10","1224","","","","0"
"2011","Nova Scotia","2016A000212","Taxes less subsidies on production","Dollars","81","millions","6","v62783258","4.11","1353","","","","0"
"2011","Nova Scotia","2016A000212","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783259","4.12","3468","","","","0"
"2011","Nova Scotia","2016A000212","Statistical discrepancy","Dollars","81","millions","6","v62783260","4.13","16","","","","0"
"2011","Nova Scotia","2016A000212","Gross domestic product at market prices","Dollars","81","millions","6","v62783261","4.14","37731","","","","0"
"2011","New Brunswick","2016A000213","Compensation of employees","Dollars","81","millions","6","v62783262","5.1","16038","","","","0"
"2011","New Brunswick","2016A000213","Wages and salaries","Dollars","81","millions","6","v62783263","5.2","13880","","","","0"
"2011","New Brunswick","2016A000213","Employers' social contributions","Dollars","81","millions","6","v62783264","5.3","2158","","","","0"
"2011","New Brunswick","2016A000213","Gross operating surplus","Dollars","81","millions","6","v62783265","5.4","8243","","","","0"
"2011","New Brunswick","2016A000213","Net operating surplus: corporations","Dollars","81","millions","6","v62783266","5.5","3970","","","","0"
"2011","New Brunswick","2016A000213","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783267","5.6","2930","","","","0"
"2011","New Brunswick","2016A000213","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783268","5.7","1343","","","","0"
"2011","New Brunswick","2016A000213","Gross mixed income","Dollars","81","millions","6","v62783269","5.8","3464","","","","0"
"2011","New Brunswick","2016A000213","Net mixed income","Dollars","81","millions","6","v62783270","5.9","2620","","","","0"
"2011","New Brunswick","2016A000213","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783271","5.10","845","","","","0"
"2011","New Brunswick","2016A000213","Taxes less subsidies on production","Dollars","81","millions","6","v62783272","5.11","1149","","","","0"
"2011","New Brunswick","2016A000213","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783273","5.12","2651","","","","0"
"2011","New Brunswick","2016A000213","Statistical discrepancy","Dollars","81","millions","6","v62783274","5.13","16","","","","0"
"2011","New Brunswick","2016A000213","Gross domestic product at market prices","Dollars","81","millions","6","v62783275","5.14","31561","","","","0"
"2011","Quebec","2016A000224","Compensation of employees","Dollars","81","millions","6","v62783276","6.1","179805","","","","0"
"2011","Quebec","2016A000224","Wages and salaries","Dollars","81","millions","6","v62783277","6.2","153147","","","","0"
"2011","Quebec","2016A000224","Employers' social contributions","Dollars","81","millions","6","v62783278","6.3","26658","","","","0"
"2011","Quebec","2016A000224","Gross operating surplus","Dollars","81","millions","6","v62783279","6.4","85526","","","","0"
"2011","Quebec","2016A000224","Net operating surplus: corporations","Dollars","81","millions","6","v62783280","6.5","44658","","","","0"
"2011","Quebec","2016A000224","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783281","6.6","27936","","","","0"
"2011","Quebec","2016A000224","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783282","6.7","12932","","","","0"
"2011","Quebec","2016A000224","Gross mixed income","Dollars","81","millions","6","v62783283","6.8","37356","","","","0"
"2011","Quebec","2016A000224","Net mixed income","Dollars","81","millions","6","v62783284","6.9","28681","","","","0"
"2011","Quebec","2016A000224","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783285","6.10","8675","","","","0"
"2011","Quebec","2016A000224","Taxes less subsidies on production","Dollars","81","millions","6","v62783286","6.11","18025","","","","0"
"2011","Quebec","2016A000224","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783287","6.12","24899","","","","0"
"2011","Quebec","2016A000224","Statistical discrepancy","Dollars","81","millions","6","v62783288","6.13","151","","","","0"
"2011","Quebec","2016A000224","Gross domestic product at market prices","Dollars","81","millions","6","v62783289","6.14","345763","","","","0"
"2011","Ontario","2016A000235","Compensation of employees","Dollars","81","millions","6","v62783290","7.1","348959","","","","0"
"2011","Ontario","2016A000235","Wages and salaries","Dollars","81","millions","6","v62783291","7.2","302320","","","","0"
"2011","Ontario","2016A000235","Employers' social contributions","Dollars","81","millions","6","v62783292","7.3","46639","","","","0"
"2011","Ontario","2016A000235","Gross operating surplus","Dollars","81","millions","6","v62783293","7.4","157478","","","","0"
"2011","Ontario","2016A000235","Net operating surplus: corporations","Dollars","81","millions","6","v62783294","7.5","83376","","","","0"
"2011","Ontario","2016A000235","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783295","7.6","52218","","","","0"
"2011","Ontario","2016A000235","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783296","7.7","21884","","","","0"
"2011","Ontario","2016A000235","Gross mixed income","Dollars","81","millions","6","v62783297","7.8","76779","","","","0"
"2011","Ontario","2016A000235","Net mixed income","Dollars","81","millions","6","v62783298","7.9","57743","","","","0"
"2011","Ontario","2016A000235","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783299","7.10","19036","","","","0"
"2011","Ontario","2016A000235","Taxes less subsidies on production","Dollars","81","millions","6","v62783300","7.11","32592","","","","0"
"2011","Ontario","2016A000235","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783301","7.12","44362","","","","0"
"2011","Ontario","2016A000235","Statistical discrepancy","Dollars","81","millions","6","v62783302","7.13","266","","","","0"
"2011","Ontario","2016A000235","Gross domestic product at market prices","Dollars","81","millions","6","v62783303","7.14","660436","","","","0"
"2011","Manitoba","2016A000246","Compensation of employees","Dollars","81","millions","6","v62783304","8.1","28165","","","","0"
"2011","Manitoba","2016A000246","Wages and salaries","Dollars","81","millions","6","v62783305","8.2","24483","","","","0"
"2011","Manitoba","2016A000246","Employers' social contributions","Dollars","81","millions","6","v62783306","8.3","3682","","","","0"
"2011","Manitoba","2016A000246","Gross operating surplus","Dollars","81","millions","6","v62783307","8.4","14835","","","","0"
"2011","Manitoba","2016A000246","Net operating surplus: corporations","Dollars","81","millions","6","v62783308","8.5","8300","","","","0"
"2011","Manitoba","2016A000246","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783309","8.6","4545","","","","0"
"2011","Manitoba","2016A000246","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783310","8.7","1990","","","","0"
"2011","Manitoba","2016A000246","Gross mixed income","Dollars","81","millions","6","v62783311","8.8","7305","","","","0"
"2011","Manitoba","2016A000246","Net mixed income","Dollars","81","millions","6","v62783312","8.9","5428","","","","0"
"2011","Manitoba","2016A000246","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783313","8.10","1877","","","","0"
